item,path,parent,train_freq,beam_count,lp0,lp_last,lp_last_parent_centered,exposure_amplification
B00H8JPMX6,2164 10382 2140 6883 2024 7321 690,2164 10382 2140 6883 2024 7321,4,48,-20.8521785736084,-15.9656400680542,0.0,0.42674785771245105
B00H8Z2LNY,20725 450 14 4554 28857 200 3562,20725 450 14 4554 28857 200,6,19,-20.75442123413086,-24.31224822998047,0.0,-0.8521262547866009
B00H8ZLVTE,14517 22884 26760 13972 4595 3562 25973,14517 22884 26760 13972 4595 3562,2,24,-23.842477798461914,-20.416492462158203,0.0,0.33164384222181553
B00H927WRG,7568 21940 5001 1995 7088 3390 1232,7568 21940 5001 1995 7088 3390,2,14,-20.729162216186523,-19.649433135986328,0.0,-0.1928806259023368
B00H92CA8M,7568 17132 26750 5001 3542 7088 652,7568 17132 26750 5001 3542 7088,3,6,-20.81231117248535,-17.37483787536621,0.0,-1.331699335048489
B00H93NJLS,2565 4201 1584 11219 3442 4327 540,2565 4201 1584 11219 3442 4327,114,574,-19.618227005004883,-20.661685943603516,0.0,-0.33781326916019605
B00H941PVS,23159 9680 24854 13966 4401 21509 1464,23159 9680 24854 13966 4401 21509,3,7,-22.518291473388672,-16.713909149169922,0.0,-1.1885984914078147
B00H997F6M,14143 2828 402 15176 8424 858 346,14143 2828 402 15176 8424 858,0,50,-20.177982330322266,-16.332080841064453,0.0,2.664381973386549
B00H9BLUES,16234 2275 12105 3009 19182 2907 9763,16234 2275 12105 3009 19182 2907,2,25,-19.641220092773438,-19.84033966064453,0.0,0.3716491768355148
B00HADEHUO,8967 21129 23932 11094 13247 697 914,8967 21129 23932 11094 13247 697,10,21,-24.63950538635254,-18.888277053833008,0.0,-1.2340608654845724
B00HAPQT7Q,2565 14919 3337 1584 10848 8030 11446,2565 14919 3337 1584 10848 8030,4,7,-21.500682830810547,-28.26239585876465,0.0,-1.4399129196887213
B00HAQAREQ,2565 1584 10848 18311 27025 8283 4345,2565 1584 10848 18311 27025 8283,5,29,-20.763931274414062,-22.384702682495117,0.0,-0.27109637234736184
B00HAQH3NY,2565 26363 27693 10848 1584 16875 3648,2565 26363 27693 10848 1584 16875,4,5,-20.931821823120117,-21.420610427856445,0.0,-1.750067847992561
B00HAT8EKW,2565 1584 13377 8030 18311 2485 2666,2565 1584 13377 8030 18311 2485,12,70,-18.5916690826416,-18.02100944519043,0.0,-0.22085447794474433
B00HAZ4MBQ,27406 5317 21327 4477 5447 17602 18196 632,27406 5317 21327 4477 5447 17602 18196,2,60,-20.708946228027344,-7.103997230529785,0.8247332572937012,1.23561408970793
B00HB2JQNM,5595 792 1951 4881 1731 11558 5046,5595 792 1951 4881 1731 11558,29,748,-23.329090118408203,-26.520767211914062,0.0,1.2829423970591982
B00HB831SM,2565 1584 10758 7299 1994 3400 14292,2565 1584 10758 7299 1994 3400,2,12,-18.623926162719727,-20.618228912353516,0.0,-0.34130063102061037
B00HD4F8DK,7334 6310 2047 11074 13241 9319 768,7334 6310 2047 11074 13241 9319,11,55,-24.460399627685547,-18.019086837768555,-1.0149164199829102,-0.37670255807152664
B00HD7SCLM,5595 6522 1951 23929 1052 26825 12578,5595 6522 1951 23929 1052 26825,32,678,-26.343814849853516,-19.049583435058594,0.0,1.08790584648452
B00HDL5VA8,2565 1584 13377 8030 2485 6007 2666,2565 1584 13377 8030 2485 6007,11,31,-19.587167739868164,-20.248464584350586,0.0,-0.943098032992328
B00HDPR7G0,8181 17741 10314 14752 2425 1215 8047,8181 17741 10314 14752 2425 1215,4,14,-21.82155418395996,-22.762075424194336,0.0,-0.7806672908044572
B00HDZGF4K,20725 4201 4327 3922 4031 7620 10402,20725 4201 4327 3922 4031 7620,10,59,-21.63887596130371,-25.251991271972656,0.0,-0.21613748806660382
B00HE1GYD0,20725 4201 4327 3922 4031 450 10402,20725 4201 4327 3922 4031 450,11,10,-20.674121856689453,-20.362533569335938,0.0,-2.041710321660439
B00HE88JMC,23159 6452 8437 24805 996 1456 1355,23159 6452 8437 24805 996 1456,17,220,-20.402912139892578,-13.52568244934082,0.0,0.5829582705027221
B00HEBIDDO,21935 1480 19058 4616 6967 18448 5082,21935 1480 19058 4616 6967 18448,6,10,-21.23774528503418,-16.20779800415039,0.0,-1.4711654631928255
B00HEQKY7M,7334 6310 2047 11074 13241 9319 10668,7334 6310 2047 11074 13241 9319,8,35,-24.17042350769043,-15.989253997802734,1.0149164199829102,-0.5212720104696107
B00HERKPXY,23216 2097 21601 13436 490 8708 3860,23216 2097 21601 13436 490 8708,0,0,-20.731462478637695,-19.071420669555664,0.0,-1.9507385434547118
B00HF8TAP6,14853 10823 15974 25068 18767 11787 15136,14853 10823 15974 25068 18767 11787,1,2,-23.546606063842773,-16.84076499938965,0.0,-1.4399129196887195
B00HFGDRPC,12535 13673 1412 3106 10635 1232 8780,12535 13673 1412 3106 10635 1232,3,5,-20.12156867980957,-21.51637840270996,0.0,-1.4987534197116545
B00HFP4JZU,14143 2828 4514 402 6772 858 346,14143 2828 4514 402 6772 858,3,23,-20.40902328491211,-15.842422485351562,0.0,-0.046501090799965894
B00HG07W80,2565 1584 8352 5151 14311 669 1950,2565 1584 8352 5151 14311 669,4,22,-18.602415084838867,-17.307069778442383,0.0,-0.34130063102061214
B00HG4OC3Y,727 9632 1373 9980 1977 539 7300,727 9632 1373 9980 1977 539,2,4,-22.931718826293945,-22.969884872436523,0.0,-1.3629518785525914
B00HGZ2GJA,7334 1383 11321 21677 17469 8282 3381,7334 1383 11321 21677 17469 8282,1,1,-20.97601890563965,-16.1956844329834,0.0,-1.95073854345471
B00HHECHLC,2565 28203 1584 12582 10848 10228 23281,2565 28203 1584 12582 10848 10228,1,6,-19.272293090820312,-21.783056259155273,0.0,-0.4844014746612846
B00HHR0SYW,20725 403 9632 7651 4201 22015 4327,20725 403 9632 7651 4201 22015,52,281,-21.085477828979492,-13.466615676879883,0.0,-0.27141926547254513
B00HI0OOT8,16875 24362 8563 2169 7429 2999 16533,16875 24362 8563 2169 7429 2999,3,25,-25.468027114868164,-30.676145553588867,0.0,0.035176940214300956
B00HI6FN3S,20725 7869 6734 16489 21323 11483 22205,20725 7869 6734 16489 21323 11483,4,24,-23.511028289794922,-24.351083755493164,0.0,-0.25614282268030486
B00HIDT94U,23159 6771 13194 495 5834 356 6453,23159 6771 13194 495 5834 356,3,6,-21.266984939575195,-19.46825408935547,0.0,-1.331699335048489
B00HJCC9BA,20725 8839 5453 24216 15266 18765 10239,20725 8839 5453 24216 15266 18765,15,70,-21.362239837646484,-18.3580322265625,0.0,-0.4359658575616905
B00HJD8NLY,20725 13863 6293 9092 3216 10462 3607,20725 13863 6293 9092 3216 10462,139,544,-23.735671997070312,-18.129806518554688,0.0,-0.5889352023431167
B00HLV4EB2,23159 3615 1911 146 23216 7249 28212,23159 3615 1911 146 23216 7249,0,5,-21.157855987548828,-23.644092559814453,0.0,0.4471567293436589
B00HM6IV6K,17236 11035 6910 18959 20519 24971 162,17236 11035 6910 18959 20519 24971,55,449,-20.73708152770996,-15.54575252532959,0.0,0.1410142897045752
B00HM6IVXI,17236 11035 19660 162 103 5465 5062,17236 11035 19660 162 103 5465,54,684,-21.625341415405273,-22.303878784179688,0.0,0.5797493996045944
B00HM6IXH2,162 23658 11035 4305 103 18311 1877,162 23658 11035 4305 103 18311,34,655,-20.90721321105957,-11.151524543762207,0.0,0.9937004357117294
B00HM6JLNW,16087 162 20522 11035 103 4729 5835,16087 162 20522 11035 103 4729,33,421,-21.434329986572266,-15.631244659423828,0.0,0.581535795156177
B00HM6K6XQ,16087 162 26593 103 3914 2128 4306,16087 162 26593 103 3914 2128,50,500,-21.2659912109375,-17.10365867614746,0.0,0.34289571901925076
B00HM8PWEM,20725 23306 13332 565 18149 4885 4680,20725 23306 13332 565 18149 4885,19,74,-18.573240280151367,-17.9510498046875,0.0,-0.6103538836388989
B00HNKRWI8,16875 24139 7706 18141 21280 4787 3511,16875 24139 7706 18141 21280 4787,43,825,-24.383237838745117,-23.83974266052246,0.0,0.9924897818108329
B00HNKRWII,16875 24139 7706 18141 4787 26793 964,16875 24139 7706 18141 4787 26793,37,526,-24.447237014770508,-22.232223510742188,0.0,0.6911718551429535
B00HNKRWX8,16875 24139 7706 18141 22048 4787 3511,16875 24139 7706 18141 22048 4787,22,476,-24.462406158447266,-23.763978958129883,0.0,1.1022138704291713
B00HNKRYP4,643 16997 17255 747 29110 5974 4448,643 16997 17255 747 29110 5974,8,32,-23.88053321838379,-18.982481002807617,0.0,-0.6095646176152894
B00HNSS8X8,22883 5255 22015 8891 29539 1781 19023,22883 5255 22015 8891 29539 1781,4,3,-25.910051345825195,-27.99217987060547,0.0,-2.2020529717356183
B00HNSSHUC,21970 1694 22883 5255 4642 15596 3957,21970 1694 22883 5255 4642 15596,1,3,-21.02211570739746,-13.401459693908691,0.0,-1.1034406830675074
B00HNSSJR8,2164 471 26389 5183 2024 22883 5255,2164 471 26389 5183 2024 22883,3,20,-20.13871192932129,-14.592041969299316,0.0,-0.18307662580571638
B00HNTBTOC,20725 8270 15447 20582 5112 6702 3382,20725 8270 15447 20582 5112 6702,29,67,-22.478269577026367,-18.482709884643555,0.0,-1.123001208922
B00HOHLKY2,20725 701 4023 18983 3097 5711 7869,20725 701 4023 18983 3097 5711,10,61,-21.326818466186523,-15.69591236114502,0.0,-0.18307662580571638
B00HP49992,260 4049 1081 4192 21642 25198 11904,260 4049 1081 4192 21642 25198,3,16,-21.223644256591797,-21.660152435302734,0.0,-0.40014113104354543
B00HQ5K426,20725 373 7154 4247 1114 11483 8240,20725 373 7154 4247 1114 11483,10,13,-19.998319625854492,-13.895675659179688,0.0,-1.6994241151738052
B00HRGBSYW,4194 11530 16728 5902 13178 11078 26505,4194 11530 16728 5902 13178 11078,3,26,-22.955415725708008,-26.06089210510254,0.0,0.0736432210420972
B00HRK1EDS,19041 6124 8149 9742 12211 15403 19632,19041 6124 8149 9742 12211 15403,2,22,-21.232141494750977,-22.869903564453125,0.0,0.24648603388150825
B00HS68LNW,2565 29451 15895 10811 1584 3596 3034,2565 29451 15895 10811 1584 3596,14,45,-21.408279418945312,-16.41407585144043,0.0,-0.8071748669243366
B00HSE4WJ6,23159 10776 15849 722 9901 4781 4907,23159 10776 15849 722 9901 4781,4,10,-21.537580490112305,-15.826441764831543,0.0,-1.1034406830675092
B00HSNWXTI,643 19311 25494 4158 17430 12181 9700,643 19311 25494 4158 17430 12181,47,731,-24.427928924560547,-22.22126579284668,0.0,0.783628965964871
B00HSNWXV6,643 6754 26151 4158 17430 30444 6513,643 6754 26151 4158 17430 30444,43,816,-24.42154884338379,-16.958837509155273,0.0,0.9815274308611697
B00HSNWXVQ,27297 2999 16875 22736 5069 734 3976,27297 2999 16875 22736 5069 734,33,277,-23.980083465576172,-17.04111671447754,0.0,0.16353695090075604
B00HSNWXYI,10758 10505 18127 935 4158 17430 1207,10758 10505 18127 935 4158 17430,27,440,-23.452510833740234,-23.036582946777344,0.0,0.8229858972489978
B00HSNWXZM,643 10505 18127 935 4158 17430 21363,643 10505 18127 935 4158 17430,33,558,-24.65728759765625,-25.997671127319336,0.0,0.8629706362235225
B00HSNWZFU,2629 23459 30206 22724 3690 26346 11486,2629 23459 30206 22724 3690 26346,37,681,-23.554336547851562,-20.20151710510254,0.0,0.9492167747055111
B00HSNWZKU,27297 2999 16875 10656 5069 964 5431,27297 2999 16875 10656 5069 964,26,428,-25.066272735595703,-22.886137008666992,0.0,0.8324074615909458
B00HSNX1AS,2629 6910 8578 4440 418 19919 24971,2629 6910 8578 4440 418 19919,45,525,-22.850784301757812,-22.241792678833008,0.0,0.4958993209053899
B00HST6XPC,20725 2313 5326 6355 2060 8240 8149,20725 2313 5326 6355 2060 8240,1,31,-19.924379348754883,-22.789350509643555,0.0,1.0937838942687126
B00HV464QW,27323 23623 8352 6481 15318 27896 5667,27323 23623 8352 6481 15318 27896,3,13,-24.172029495239258,-13.497618675231934,0.0,-0.6008118265056961
B00HVKJCPG,2452 1412 4631 2242 697 27156 365,2452 1412 4631 2242 697 27156,2,9,-21.59885025024414,-18.410953521728516,0.0,-0.6157374767223711
B00HVSQ4UE,2256 27653 1340 975 8720 19527 6737,2256 27653 1340 975 8720 19527,2,0,-20.47397804260254,-14.099381446838379,0.0,-3.5601764558888114
B00HZ7IRSI,20725 7869 1000 10391 16935 1010 11556,20725 7869 1000 10391 16935 1010,35,378,-21.199554443359375,-17.2148380279541,0.0,0.41594483294142126
B00HZDYHGI,7334 15385 1412 21045 4353 580 2077,7334 15385 1412 21045 4353 580,10,64,-24.717960357666016,-20.64681625366211,0.0,-0.1354485768164615
B00HZHKTEI,8552 1395 25529 206 12970 3243 1580,8552 1395 25529 206 12970 3243,1,0,-22.32036018371582,-19.422706604003906,0.0,-3.049350832122821
B00I073WLE,5595 20682 6883 14201 31365 3315 5739,5595 20682 6883 14201 31365 3315,38,813,-23.294450759887695,-16.96900177001953,0.0,1.099949141910642
B00I0N24TY,20725 8631 4805 9074 1506 206 7869,20725 8631 4805 9074 1506 206,1,32,-21.38016128540039,-23.8931941986084,0.0,1.1250364377728168
B00I0YRA1U,5432 16091 2288 2916 1007 9013 7069,5432 16091 2288 2916 1007 9013,2,2,-23.63040542602539,-25.767648696899414,0.0,-1.95073854345471
B00I134Y82,2565 4201 4327 2456 13377 8030 17376,2565 4201 4327 2456 13377 8030,4,14,-20.72862434387207,-19.746660232543945,0.0,-0.7806672908044572
B00I14O9C2,20725 19655 4606 5465 12064 1583 687,20725 19655 4606 5465 12064 1583,6,25,-20.761795043945312,-15.386472702026367,0.0,-0.5838622681919219
B00I16BT4Q,12535 7782 2835 3418 1412 1320 14577,12535 7782 2835 3418 1412 1320,3,5,-21.096155166625977,-18.836986541748047,0.0,-1.4987534197116545
B00I1ISDZM,8181 11557 2805 3136 14752 4861 14838,8181 11557 2805 3136 14752 4861,0,5,-19.419490814208984,-13.67809772491455,0.0,0.4471567293436589
B00I2495QG,20725 29009 4866 2288 731 450 4554,20725 29009 4866 2288 731 450,31,176,-21.568464279174805,-17.844362258911133,0.0,-0.22740521291294868
B00I2OR6YE,23159 8182 4979 18174 6771 26399 356,23159 8182 4979 18174 6771 26399,8,40,-22.136159896850586,-16.254854202270508,0.0,-0.3895027328384888
B00I32AN4K,2565 5246 459 1499 2558 1584 26764,2565 5246 459 1499 2558 1584,4,16,-19.663982391357422,-18.294065475463867,0.0,-0.651455559324452
B00I33UL3W,7568 11686 19270 1286 2461 7966 24631,7568 11686 19270 1286 2461 7966,0,3,-19.596172332763672,-20.203943252563477,0.0,-0.004828394399398306
B00I3SOP0M,19041 16810 5260 8632 11702 511 18486,19041 16810 5260 8632 11702 511,2,5,-20.303049087524414,-29.81003189086914,0.0,-1.1622811830904407
B00I46E8DC,23159 14125 2137 28202 12644 813 1906,23159 14125 2137 28202 12644 813,11,45,-23.372777938842773,-20.410552978515625,0.0,-0.5753732528670117
B00I48BHQG,27406 7801 25174 4194 8602 4729 2773,27406 7801 25174 4194 8602 4729,1,16,-25.07242202758789,-17.968669891357422,0.0,0.4471567293436589
B00I49QTXG,19230 24168 2340 2596 302 1464 15629,19230 24168 2340 2596 302 1464,5,0,-20.97552490234375,-19.086528778076172,0.0,-4.348633816253082
B00I49QWPG,3575 25138 2667 19230 4976 28663 302,3575 25138 2667 19230 4976 28663,3,6,-17.53895378112793,-12.459305763244629,0.0,-1.331699335048489
B00I4ZERGG,1580 2053 11761 10952 6714 2428 7677,1580 2053 11761 10952 6714 2428,29,73,-21.39325523376465,-25.457542419433594,0.0,-1.0378434005816946
B00I5GGJ3S,8058 26139 30551 3196 13194 4622 13086,8058 26139 30551 3196 13194 4622,2,5,-23.400238037109375,-24.1927547454834,0.0,-1.1622811830904407
B00I5U1ARE,23216 2097 21601 12279 490 17784 14769,23216 2097 21601 12279 490 17784,1,11,-21.943721771240234,-23.33385467529297,0.0,0.0861433838063288
B00I6CRX04,643 24804 2141 4124 19621 1014 1215,643 24804 2141 4124 19621 1014,46,736,-21.716108322143555,-20.17935562133789,0.0,0.8117183798546623
B00I6R90Q4,2565 25895 2508 13377 8030 12064 3216,2565 25895 2508 13377 8030 12064,15,48,-21.314334869384766,-19.60126304626465,0.0,-0.8100147694364761
B00I6RD7DQ,20725 1851 450 4554 526 5965 3562,20725 1851 450 4554 526 5965,0,3,-20.618741989135742,-26.083749771118164,0.0,-0.004828394399398306
B00I87ISH4,8181 9220 26281 6992 8029 22233 12057,8181 9220 26281 6992 8029 22233,4,34,-23.48642349243164,-15.117063522338867,0.0,0.0861433838063288
B00IALDHDI,30551 17346 6417 8938 5495 1162 18722,30551 17346 6417 8938 5495 1162,6,45,-24.49704360961914,-16.803983688354492,0.0,-0.004828394399398306
B00IAMTLS2,15496 3686 9545 19584 11787 14752 11852,15496 3686 9545 19584 11787 14752,27,141,-21.231931686401367,-16.252887725830078,0.0,-0.31262483104394434
B00IBL1YU0,20725 4996 11235 7869 10203 9793 11483,20725 4996 11235 7869 10203 9793,8,58,-20.88155746459961,-15.825485229492188,0.0,-0.021777952713170734
B00IBMV2ME,20725 450 4554 1884 1370 2094 2723,20725 450 4554 1884 1370 2094,7,48,-19.855314254760742,-25.70184898376465,0.0,-0.08407776605353945
B00IBS9QC6,8181 11557 3313 9881 14752 2805 15496,8181 11557 3313 9881 14752 2805,128,319,-20.680360794067383,-13.709667205810547,0.0,-1.0399101739723973
B00IC7L3JK,20725 6361 11235 8270 7869 2711 10203,20725 6361 11235 8270 7869 2711,5,8,-20.82979393005371,-14.384187698364258,0.0,-1.5154204721968654
B00IC8JBIE,20725 11483 3278 21416 7869 10203 3239,20725 11483 3278 21416 7869 10203,3,14,-20.020336151123047,-14.484426498413086,0.0,-0.5293528625235506
B00IC9AG5A,20725 11483 7869 10203 1676 21281 1895,20725 11483 7869 10203 1676 21281,1,11,-17.75330924987793,-9.255599975585938,0.0,0.0861433838063288
B00ICQV260,30551 9478 27931 22504 954 1608 701,30551 9478 27931 22504 954 1608,6,14,-22.546239852905273,-15.817658424377441,0.0,-1.1483920709297735
B00ICXI5QI,14517 20455 7287 21892 22884 2728 27170,14517 20455 7287 21892 22884 2728,9,21,-22.313358306884766,-23.653230667114258,0.0,-1.13397740692759
B00ID8H16W,3575 5109 8631 2541 7316 12695 285,3575 5109 8631 2541 7316 12695,7,227,-22.091156005859375,-12.789210319519043,0.0,1.4615086743940289
B00ID8H1WG,3575 2045 8658 5109 4659 16307 1678,3575 2045 8658 5109 4659 16307,2,74,-20.260412216186523,-18.09812355041504,0.0,1.4437698500566487
B00ID8H4OG,3575 5109 8631 12695 18322 106 3268,3575 5109 8631 12695 18322 106,4,40,-22.8192081451416,-16.501131057739258,0.0,0.24648603388150647
B00ID8H51S,3575 5109 8631 7316 12695 18322 3268,3575 5109 8631 7316 12695 18322,5,92,-24.191423416137695,-24.976104736328125,0.0,0.8717220088252429
B00IDWP4IA,20725 7869 4201 8041 21246 4327 540,20725 7869 4201 8041 21246 4327,79,421,-18.510517120361328,-18.14845848083496,0.0,-0.2826757876730879
B00IF8KB8U,1268 14769 23092 12448 2723 335 1171,1268 14769 23092 12448 2723 335,7,45,-20.611751556396484,-20.41028594970703,0.0,-0.14792923804007252
B00IFVHJBO,10758 19311 4174 26825 20595 2895 14515 536,10758 19311 4174 26825 20595 2895 14515,12,42,-20.8852481842041,-9.395829200744629,-0.24662113189697266,-0.7269631118325961
B00IFVHJCI,10758 19311 4174 26825 20595 2895 14515 632,10758 19311 4174 26825 20595 2895 14515,12,41,-20.823593139648438,-8.902586936950684,0.24662113189697266,-0.7507737605263145
B00IFVHJDM,643 19311 4174 4839 20595 2895 14515,643 19311 4174 4839 20595 2895,8,16,-22.66793441772461,-23.223901748657227,0.0,-1.2874443260444473
B00IFVHJE6,643 19311 4174 26825 20595 2895 14515,643 19311 4174 26825 20595 2895,9,20,-23.039400100708008,-23.381160736083984,0.0,-1.1816054559168432
B00IG8ZS1E,19831 5436 4659 6677 4960 699 13422,19831 5436 4659 6677 4960 699,10,35,-19.404935836791992,-16.21864891052246,0.0,-0.732581104136818
B00IG9L8QM,3022 450 4805 8102 4554 20564 1075,3022 450 4805 8102 4554 20564,12,53,-20.34033203125,-14.676138877868652,0.0,-0.4967855338610061
B00IH49VBU,2565 1584 2196 1039 4951 960 4881,2565 1584 2196 1039 4951 960,19,109,-18.479461669921875,-22.259483337402344,0.0,-0.2252284597678571
B00IIB82FS,1580 26367 20725 7718 26309 11773 7181,1580 26367 20725 7718 26309 11773,15,48,-21.208322525024414,-17.711345672607422,0.0,-0.8100147694364761
B00IIBB7A0,20725 450 14644 4554 3562 11773 3957,20725 450 14644 4554 3562 11773,12,34,-20.522769927978516,-19.778228759765625,0.0,-0.9355078637256522
B00IIFOEM4,23159 11397 24854 2168 7069 3007 202,23159 11397 24854 2168 7069 3007,3,6,-23.33555030822754,-18.122543334960938,0.0,-1.331699335048489
B00IJYHRAK,20725 2313 25225 7178 4844 18734 16826,20725 2313 25225 7178 4844 18734,7,59,-21.67960548400879,-24.033592224121094,0.0,0.12033474855460824
B00IJZJ9K0,21935 8165 7390 7701 6280 3094 3709,21935 8165 7390 7701 6280 3094,13,93,-20.08498764038086,-18.765657424926758,0.0,-0.015466792604453161
B00IJZMXT4,21935 7701 8165 7390 21642 1659 3094,21935 7701 8165 7390 21642 1659,9,49,-19.194177627563477,-18.190322875976562,0.0,-0.30005767248656134
B00IK5DICE,21935 8165 7390 7701 15496 3094 3709,21935 8165 7390 7701 15496 3094,6,23,-18.911041259765625,-16.830097198486328,0.0,-0.6655402992061887
B00IKD3MX6,1043 10462 4201 4327 10111 4659 9715,1043 10462 4201 4327 10111 4659,6,94,-20.721986770629883,-22.560598373413086,0.0,0.7260591141433945
B00IKKORVU,20725 11483 6361 390 11235 2118 8270,20725 11483 6361 390 11235 2118,0,0,-20.783857345581055,-19.689607620239258,0.0,-1.9507385434547118
B00IKLGNOS,30551 23337 15858 17994 23596 1621 22188 536,30551 23337 15858 17994 23596 1621 22188,2,1,-22.591781616210938,-13.067429542541504,-0.18558597564697266,-2.4615641672207005
